job_id,job_title,job_category,experience_level,years_of_experience,education_required,annual_salary_usd,salary_min_usd,salary_max_usd,city,country,remote_work,company_size,industry,required_skills,ai_salary_premium_pct,demand_score,demand_growth_yoy_pct,benefits_score_10,posting_year,posting_month,is_senior,is_remote_friendly,is_llm_role,salary_tier
AIJOB1241,Robotics Engineer (AI),Robotics,Entry (0-2 yrs),9,PhD,125000.0,125000,240000,Sydney,Australia,Hybrid,Startup (1-50),Healthcare,C++|ROS|Control Systems|Statistics|Agile|Communication,9.1,76,28.9,6.8,2025,11,0,1,0,Mid ($100-150k)
AIJOB1242,AI Infrastructure Eng,Infrastructure,Senior (6-9 yrs),4,Bootcamp/Self-taught,230000.0,140000,270000,Los Angeles,USA,Hybrid,SME (51-500),Finance,Storage|Kubernetes|Cloud|Distributed Systems|CUDA|Networking|SQL|Problem Solving|Communication,13.2,85,23.2,9.1,2025,9,1,1,0,Senior ($200-300k)
AIJOB1243,ML Engineer,AI Engineering,Mid (3-5 yrs),7,PhD,293000.0,120000,280000,Chicago,USA,Fully Remote,Big Tech (FAANG+),Retail,TensorFlow|Kubernetes|PyTorch|SQL|Communication|Problem Solving,14.3,97,45.5,6.3,2026,2,0,1,0,Senior ($200-300k)
AIJOB1244,AI Research Scientist,Research,Entry (0-2 yrs),10,Master's,115000.0,115000,280000,Tokyo,Japan,Fully Remote,Startup (1-50),Technology,Research|Mathematics|Publishing|Agile|Research,17.1,88,10.5,9.8,2026,1,0,1,0,Mid ($100-150k)
AIJOB1245,ML Engineer,AI Engineering,Mid (3-5 yrs),9,Master's,203000.0,120000,280000,Singapore,Singapore,Fully Remote,Big Tech (FAANG+),Energy,PyTorch|Kubernetes|MLOps|TensorFlow|SQL|Python|Leadership,15.5,97,25.2,7.6,2025,7,0,1,0,Senior ($200-300k)
AIJOB1246,Generative AI Engineer,AI Engineering,Entry (0-2 yrs),5,Bootcamp/Self-taught,150000.0,150000,295000,Singapore,Singapore,Fully Remote,Startup (1-50),Government,Deployment|Python|Diffusion Models|GenAI APIs|Fine-tuning|LLMs|Leadership|Problem Solving|Communication,12.3,95,53.4,8.5,2025,2,0,1,1,Mid ($100-150k)
AIJOB1247,Generative AI Engineer,AI Engineering,Lead (10+ yrs),3,Bootcamp/Self-taught,202000.0,150000,295000,Sydney,Australia,Hybrid,SME (51-500),Education,Diffusion Models|Deployment|LLMs|GenAI APIs|Leadership|SQL|Communication,8.9,95,43.8,9.1,2025,9,1,1,1,Senior ($200-300k)
AIJOB1248,AI Agent Developer,AI Engineering,Entry (0-2 yrs),6,Bootcamp/Self-taught,155000.0,155000,290000,Beijing,China,Hybrid,Big Tech (FAANG+),Education,AutoGen|Planning Systems|Python|Tool Use|Statistics|Research,12.3,96,86.1,9.2,2025,1,0,1,1,Upper-Mid ($150-200k)
AIJOB1249,Robotics Engineer (AI),Robotics,Senior (6-9 yrs),3,Associate's,237000.0,125000,240000,Los Angeles,USA,Hybrid,Big Tech (FAANG+),Manufacturing,Simulation|C++|ROS|Git|Cloud,13.8,76,19.3,9.6,2025,6,1,1,0,Senior ($200-300k)
AIJOB1250,LLM Engineer,AI Engineering,Lead (10+ yrs),8,Bachelor's,250000.0,160000,300000,Singapore,Singapore,Hybrid,Startup (1-50),Research,Prompt Engineering|RAG|Python|Vector DBs|LLM APIs|SQL,4.8,98,58.4,8.4,2026,2,1,1,1,Senior ($200-300k)
AIJOB1251,Robotics Engineer (AI),Robotics,Lead (10+ yrs),3,Bachelor's,265000.0,125000,240000,Remote,Global,Hybrid,Mid-size (501-5000),Manufacturing,Control Systems|Python|ROS|Computer Vision|Linux,8.6,76,17.7,9.2,2025,5,1,1,0,Senior ($200-300k)
AIJOB1252,AI Research Scientist,Research,Lead (10+ yrs),6,Associate's,115000.0,115000,280000,Bangalore,India,Hybrid,Startup (1-50),Consulting,PyTorch|Publishing|Deep Learning|Research|Git,11.8,88,27.2,6.1,2026,3,1,1,0,Mid ($100-150k)
AIJOB1253,Deep Learning Engineer,AI Engineering,Senior (6-9 yrs),9,Master's,324000.0,141000,270000,San Francisco,USA,Hybrid,SME (51-500),Research,TensorFlow|GPU Computing|Neural Networks|PyTorch|Research,10.0,89,22.4,7.2,2026,3,1,1,0,Elite (>$300k)
AIJOB1254,Senior ML Engineer,AI Engineering,Lead (10+ yrs),11,Associate's,228000.0,180000,312000,Berlin,Germany,On-site,Mid-size (501-5000),Manufacturing,System Design|Python|MLOps|Distributed Systems|PyTorch|LLM Fine-tuning|Agile|Problem Solving,11.3,96,19.8,7.4,2026,3,1,0,0,Senior ($200-300k)
AIJOB1255,Robotics Engineer (AI),Robotics,Mid (3-5 yrs),7,PhD,155000.0,125000,240000,Amsterdam,Netherlands,On-site,Mid-size (501-5000),Education,Simulation|C++|Computer Vision|Control Systems|Cloud,17.8,76,25.7,8.0,2025,1,0,0,0,Upper-Mid ($150-200k)
AIJOB1256,Multimodal AI Engineer,AI Engineering,Senior (6-9 yrs),7,Associate's,239000.0,160000,300000,Zurich,Switzerland,Hybrid,Enterprise (5000+),Research,PyTorch|Vision-Language Models|Python|APIs|Fine-tuning|Agile|Problem Solving|Communication,14.0,90,13.4,8.0,2025,12,1,1,0,Senior ($200-300k)
AIJOB1257,MLOps Engineer,ML Operations,Senior (6-9 yrs),7,Bachelor's,152000.0,130000,260000,Toronto,Canada,Fully Remote,Startup (1-50),Healthcare,CI/CD|Cloud|Kubernetes|Python|Monitoring|Communication|Agile,15.6,93,70.4,8.2,2026,2,1,1,0,Upper-Mid ($150-200k)
AIJOB1258,NLP Engineer,AI Engineering,Senior (6-9 yrs),8,PhD,284000.0,145000,290000,Remote,Global,Hybrid,SME (51-500),Healthcare,Transformers|Hugging Face|Python|Cloud,9.9,91,23.0,6.1,2025,12,1,1,0,Senior ($200-300k)
AIJOB1259,AI Agent Developer,AI Engineering,Senior (6-9 yrs),6,Bachelor's,348000.0,155000,290000,San Francisco,USA,Fully Remote,Mid-size (501-5000),Healthcare,AutoGen|LangChain|APIs|Git,14.0,96,71.3,8.6,2026,1,1,1,1,Elite (>$300k)
AIJOB1260,AI Compliance Manager,Governance,Senior (6-9 yrs),4,Master's,234000.0,100000,200000,Remote,Global,Fully Remote,Big Tech (FAANG+),Retail,Risk Management|Auditing|Documentation|Problem Solving|SQL,9.7,68,13.9,9.4,2026,1,1,1,0,Senior ($200-300k)
AIJOB1261,Robotics Engineer (AI),Robotics,Mid (3-5 yrs),3,PhD,154000.0,125000,240000,Amsterdam,Netherlands,Hybrid,Enterprise (5000+),Finance,Computer Vision|Python|Control Systems|C++|Simulation|Agile|Statistics,15.6,76,29.4,9.0,2026,3,0,1,0,Upper-Mid ($150-200k)
AIJOB1262,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),9,Bachelor's,180000.0,180000,312000,Bangalore,India,On-site,SME (51-500),Education,System Design|Distributed Systems|PyTorch|LLM Fine-tuning|MLOps|SQL|Cloud|Linux,16.5,96,45.3,6.8,2026,2,1,0,0,Upper-Mid ($150-200k)
AIJOB1263,Data Scientist,Data Science,Senior (6-9 yrs),5,Bootcamp/Self-taught,148000.0,138000,195000,Austin,USA,Hybrid,Startup (1-50),Retail,Scikit-learn|SQL|Python|ML Algorithms|SQL|Leadership,6.6,92,72.2,7.7,2025,10,1,1,0,Mid ($100-150k)
AIJOB1264,RAG Engineer,AI Engineering,Mid (3-5 yrs),5,Bachelor's,256000.0,145000,280000,New York,USA,Hybrid,Enterprise (5000+),Retail,Python|Vector DBs|LLMs|LangChain|Research|SQL,8.0,94,67.6,9.1,2026,1,0,1,1,Senior ($200-300k)
AIJOB1265,Multimodal AI Engineer,AI Engineering,Mid (3-5 yrs),9,Bachelor's,207000.0,160000,300000,Amsterdam,Netherlands,Hybrid,Enterprise (5000+),Media,PyTorch|Vision-Language Models|Fine-tuning|Leadership|SQL|Agile,17.4,90,21.4,8.5,2025,6,0,1,0,Senior ($200-300k)
AIJOB1266,RAG Engineer,AI Engineering,Senior (6-9 yrs),7,PhD,237000.0,145000,280000,London,UK,Hybrid,Enterprise (5000+),Healthcare,Search Systems|Vector DBs|LangChain|Python|Agile,8.4,94,47.2,7.8,2026,1,1,1,1,Senior ($200-300k)
AIJOB1267,Data Scientist,Data Science,Entry (0-2 yrs),3,PhD,138000.0,138000,195000,Toronto,Canada,Hybrid,Mid-size (501-5000),Energy,Data Visualization|Statistics|SQL|Cloud,9.4,92,21.2,6.1,2026,1,0,1,0,Mid ($100-150k)
AIJOB1268,Multimodal AI Engineer,AI Engineering,Lead (10+ yrs),3,Bachelor's,160000.0,160000,300000,Bangalore,India,Fully Remote,Enterprise (5000+),Manufacturing,Python|APIs|Fine-tuning|PyTorch|Research|Linux|Cloud,17.1,90,10.3,6.6,2025,7,1,1,0,Upper-Mid ($150-200k)
AIJOB1269,Senior Data Scientist,Data Science,Entry (0-2 yrs),7,Associate's,157000.0,157000,218000,Beijing,China,Hybrid,Startup (1-50),Automotive,Python|Deep Learning|Advanced Statistics|ML|Git|Statistics|Research,6.0,90,17.1,8.9,2025,10,0,1,0,Upper-Mid ($150-200k)
AIJOB1270,AI Security Engineer,Security,Entry (0-2 yrs),8,Bootcamp/Self-taught,140000.0,140000,260000,Zurich,Switzerland,On-site,Enterprise (5000+),Technology,Risk Analysis|Cybersecurity|ML Security|Red Teaming|Python|Agile|Statistics,17.9,80,5.1,8.9,2025,9,0,0,0,Mid ($100-150k)
AIJOB1271,NLP Engineer,AI Engineering,Entry (0-2 yrs),7,Master's,148000.0,145000,290000,Tokyo,Japan,Hybrid,Enterprise (5000+),Automotive,Python|Transformers|BERT|LLMs|Hugging Face|Cloud|SQL,3.3,91,15.6,9.0,2026,2,0,1,0,Mid ($100-150k)
AIJOB1272,Prompt Engineer,AI Engineering,Senior (6-9 yrs),2,Bachelor's,160000.0,90000,200000,Zurich,Switzerland,Hybrid,Mid-size (501-5000),Media,NLP|Testing|Prompt Design|Documentation|Communication,6.1,82,6.8,9.3,2025,4,1,1,1,Upper-Mid ($150-200k)
AIJOB1273,NLP Engineer,AI Engineering,Entry (0-2 yrs),5,Bachelor's,145000.0,145000,290000,Berlin,Germany,On-site,Enterprise (5000+),Automotive,Python|Text Processing|Transformers|BERT|Leadership|Linux|Statistics,8.4,91,69.0,8.6,2025,11,0,0,0,Mid ($100-150k)
AIJOB1274,LLM Engineer,AI Engineering,Lead (10+ yrs),2,Master's,249000.0,160000,300000,Dubai,UAE,On-site,Startup (1-50),Energy,Prompt Engineering|Vector DBs|Python|Fine-tuning|Research|Communication|Cloud,8.2,98,58.3,7.2,2026,2,1,0,1,Senior ($200-300k)
AIJOB1275,AI Research Scientist,Research,Entry (0-2 yrs),8,PhD,142000.0,115000,280000,New York,USA,Hybrid,Startup (1-50),Automotive,Python|Deep Learning|Publishing|Git|Cloud,11.7,88,24.9,9.0,2026,3,0,1,0,Mid ($100-150k)
AIJOB1276,AI Product Manager,Product,Mid (3-5 yrs),6,Bootcamp/Self-taught,144000.0,140000,260000,Boston,USA,Fully Remote,SME (51-500),Retail,Product Strategy|Data Analysis|Stakeholder Mgmt|Agile|Statistics,12.2,85,16.8,8.3,2025,7,0,1,0,Mid ($100-150k)
AIJOB1277,Data Scientist,Data Science,Lead (10+ yrs),3,Bootcamp/Self-taught,138000.0,138000,195000,Beijing,China,Fully Remote,SME (51-500),Healthcare,Scikit-learn|Python|ML Algorithms|Data Visualization|Statistics|SQL|Statistics|Cloud|Git,8.4,92,42.9,9.0,2026,1,1,1,0,Mid ($100-150k)
AIJOB1278,Data Engineer (AI),Data Engineering,Mid (3-5 yrs),6,Bootcamp/Self-taught,130000.0,130000,220000,Singapore,Singapore,Hybrid,Enterprise (5000+),Retail,Airflow|Feature Stores|SQL|Python|ETL|dbt|Spark|Agile|Cloud|Git,11.9,88,14.5,7.9,2025,4,0,1,0,Mid ($100-150k)
AIJOB1279,AI Engineer,AI Engineering,Entry (0-2 yrs),2,Bootcamp/Self-taught,100000.0,100000,250000,Paris,France,On-site,Startup (1-50),Media,Cloud (AWS/GCP/Azure)|LLM Integration|Docker|Python|PyTorch|Agile,14.0,95,87.3,8.8,2025,7,0,0,0,Entry (<$100k)
AIJOB1280,Computer Vision Engineer,AI Engineering,Senior (6-9 yrs),9,Bootcamp/Self-taught,176000.0,145000,280000,Remote,Global,On-site,Startup (1-50),Media,Python|OpenCV|CNNs|PyTorch|CUDA|Image Processing|Agile,7.8,87,28.0,6.9,2026,3,1,0,0,Upper-Mid ($150-200k)
AIJOB1281,Senior ML Engineer,AI Engineering,Mid (3-5 yrs),6,Master's,309000.0,180000,312000,Singapore,Singapore,Fully Remote,Big Tech (FAANG+),Technology,MLOps|Python|Distributed Systems|PyTorch|Communication|Agile|Git,8.5,96,69.2,8.6,2026,1,0,1,0,Elite (>$300k)
AIJOB1282,Robotics Engineer (AI),Robotics,Mid (3-5 yrs),10,Associate's,125000.0,125000,240000,Zurich,Switzerland,Hybrid,SME (51-500),Finance,Control Systems|Python|ROS|Leadership,13.8,76,29.7,7.5,2025,8,0,1,0,Mid ($100-150k)
AIJOB1283,AI Product Manager,Product,Senior (6-9 yrs),6,Associate's,252000.0,140000,260000,Zurich,Switzerland,Hybrid,Big Tech (FAANG+),Finance,Data Analysis|Agile|Stakeholder Mgmt|Product Strategy|AI Literacy|Linux,9.1,85,18.7,7.6,2025,7,1,1,0,Senior ($200-300k)
AIJOB1284,Data Engineer (AI),Data Engineering,Entry (0-2 yrs),5,Bachelor's,130000.0,130000,220000,Dubai,UAE,On-site,Startup (1-50),Government,Feature Stores|ETL|SQL|Airflow|Git,8.9,88,19.9,9.7,2025,6,0,0,0,Mid ($100-150k)
AIJOB1285,AI Solutions Architect,Architecture,Entry (0-2 yrs),15,Bootcamp/Self-taught,180000.0,180000,320000,Chicago,USA,On-site,Enterprise (5000+),Research,Cloud|Python|System Design|Leadership|ML|Enterprise Architecture|Leadership|Linux,15.6,84,21.1,6.0,2025,8,0,0,0,Upper-Mid ($150-200k)
AIJOB1286,Data Engineer (AI),Data Engineering,Entry (0-2 yrs),7,Bootcamp/Self-taught,130000.0,130000,220000,Los Angeles,USA,Hybrid,SME (51-500),Manufacturing,Airflow|Python|Spark|Feature Stores|Problem Solving|Leadership,8.4,88,26.2,7.2,2026,1,0,1,0,Mid ($100-150k)
AIJOB1287,NLP Engineer,AI Engineering,Senior (6-9 yrs),8,PhD,267000.0,145000,290000,Remote,Global,Hybrid,SME (51-500),Healthcare,BERT|LLMs|Transformers|Text Processing|Problem Solving|Leadership|Git,4.9,91,68.5,8.3,2025,6,1,1,0,Senior ($200-300k)
AIJOB1288,AI Compliance Manager,Governance,Lead (10+ yrs),5,PhD,153000.0,100000,200000,Toronto,Canada,Fully Remote,Startup (1-50),Finance,Auditing|EU AI Act|Documentation|Risk Management|Cloud|Linux,17.9,68,22.7,7.5,2025,12,1,1,0,Upper-Mid ($150-200k)
AIJOB1289,Robotics Engineer (AI),Robotics,Senior (6-9 yrs),6,PhD,175000.0,125000,240000,Sydney,Australia,On-site,SME (51-500),Energy,C++|Python|ROS|Control Systems|Simulation|SQL,16.9,76,25.0,8.3,2026,3,1,0,0,Upper-Mid ($150-200k)
AIJOB1290,AI Product Manager,Product,Lead (10+ yrs),10,PhD,140000.0,140000,260000,Beijing,China,Hybrid,Startup (1-50),Education,Data Analysis|Agile|Product Strategy|AI Literacy|Stakeholder Mgmt|Problem Solving|Linux|Git,15.8,85,9.7,8.5,2026,1,1,1,0,Mid ($100-150k)
AIJOB1291,Prompt Engineer,AI Engineering,Entry (0-2 yrs),2,Bachelor's,127000.0,90000,200000,Sydney,Australia,On-site,Big Tech (FAANG+),Consulting,LLM APIs|NLP|Testing|Prompt Design|Documentation|Python|Research,5.1,82,5.3,9.5,2025,11,0,0,1,Mid ($100-150k)
AIJOB1292,AI Research Scientist,Research,Entry (0-2 yrs),7,Associate's,115000.0,115000,280000,Chicago,USA,Fully Remote,Mid-size (501-5000),Retail,Deep Learning|PyTorch|Mathematics|Communication|Cloud|Statistics,8.9,88,18.6,8.5,2025,5,0,1,0,Mid ($100-150k)
AIJOB1293,AI Research Scientist,Research,Senior (6-9 yrs),4,Master's,258000.0,115000,280000,Paris,France,Hybrid,Big Tech (FAANG+),Retail,Publishing|Research|PyTorch|Deep Learning|Problem Solving,11.5,88,27.4,6.3,2026,3,1,1,0,Senior ($200-300k)
AIJOB1294,Prompt Engineer,AI Engineering,Lead (10+ yrs),5,PhD,240000.0,90000,200000,Seattle,USA,On-site,Mid-size (501-5000),Education,Prompt Design|Python|NLP|LLM APIs|Documentation|Leadership|Git|Communication,5.2,82,20.9,7.1,2025,2,1,0,1,Senior ($200-300k)
AIJOB1295,Multimodal AI Engineer,AI Engineering,Mid (3-5 yrs),8,Bootcamp/Self-taught,160000.0,160000,300000,Beijing,China,Fully Remote,Startup (1-50),Healthcare,Python|Vision-Language Models|APIs|Statistics|Agile,13.9,90,9.4,8.4,2025,8,0,1,0,Upper-Mid ($150-200k)
AIJOB1296,LLM Engineer,AI Engineering,Lead (10+ yrs),3,Associate's,239000.0,160000,300000,Sydney,Australia,Fully Remote,Enterprise (5000+),Consulting,LLM APIs|Vector DBs|RAG|Python|Prompt Engineering|Git,8.5,98,29.0,8.6,2026,1,1,1,1,Senior ($200-300k)
AIJOB1297,MLOps Engineer,ML Operations,Mid (3-5 yrs),6,PhD,182000.0,130000,260000,Austin,USA,Hybrid,Mid-size (501-5000),Retail,MLflow|Monitoring|Kubernetes|Docker|Communication|Problem Solving,13.4,93,31.8,6.9,2025,6,0,1,0,Upper-Mid ($150-200k)
AIJOB1298,Data Scientist,Data Science,Lead (10+ yrs),2,Associate's,182000.0,138000,195000,Dubai,UAE,Hybrid,Enterprise (5000+),Media,SQL|ML Algorithms|Statistics|Scikit-learn|Python|Data Visualization|Problem Solving|Linux,3.1,92,34.6,7.3,2026,3,1,1,0,Upper-Mid ($150-200k)
AIJOB1299,Data Engineer (AI),Data Engineering,Senior (6-9 yrs),5,Associate's,213000.0,130000,220000,Chicago,USA,Hybrid,Big Tech (FAANG+),Automotive,Spark|dbt|Airflow|Cloud|Agile|Statistics,9.0,88,26.5,7.5,2025,8,1,1,0,Senior ($200-300k)
AIJOB1300,Data Scientist,Data Science,Mid (3-5 yrs),6,Bachelor's,140000.0,138000,195000,Tokyo,Japan,Hybrid,Big Tech (FAANG+),Consulting,SQL|Statistics|Scikit-learn|Python|Data Visualization|Problem Solving|Cloud,9.7,92,46.4,8.2,2026,2,0,1,0,Mid ($100-150k)
AIJOB1301,AI Solutions Architect,Architecture,Entry (0-2 yrs),6,Bootcamp/Self-taught,246000.0,180000,320000,San Francisco,USA,Fully Remote,Enterprise (5000+),Automotive,Leadership|System Design|Enterprise Architecture|Cloud|ML|Python|SQL,10.6,84,28.8,8.7,2026,1,0,1,0,Senior ($200-300k)
AIJOB1302,AI Product Manager,Product,Senior (6-9 yrs),6,Bootcamp/Self-taught,190000.0,140000,260000,Sydney,Australia,On-site,Enterprise (5000+),Consulting,Stakeholder Mgmt|Product Strategy|Data Analysis|Leadership|Cloud|SQL,12.9,85,12.3,8.1,2026,1,1,0,0,Upper-Mid ($150-200k)
AIJOB1303,Deep Learning Engineer,AI Engineering,Senior (6-9 yrs),9,Associate's,161000.0,141000,270000,Paris,France,Hybrid,SME (51-500),Education,Python|TensorFlow|GPU Computing|CUDA|PyTorch|Cloud|Communication,3.3,89,25.6,8.8,2025,3,1,1,0,Upper-Mid ($150-200k)
AIJOB1304,Robotics Engineer (AI),Robotics,Lead (10+ yrs),8,Associate's,155000.0,125000,240000,Amsterdam,Netherlands,Fully Remote,Startup (1-50),Research,ROS|C++|Simulation|Computer Vision|Python|Control Systems|Communication|Leadership|Statistics,12.3,76,9.3,7.4,2026,3,1,1,0,Upper-Mid ($150-200k)
AIJOB1305,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),11,Associate's,180000.0,180000,312000,Amsterdam,Netherlands,On-site,SME (51-500),Automotive,Distributed Systems|MLOps|PyTorch|Leadership|Statistics,16.4,96,16.6,6.3,2026,2,1,0,0,Upper-Mid ($150-200k)
AIJOB1306,Robotics Engineer (AI),Robotics,Senior (6-9 yrs),6,Bachelor's,125000.0,125000,240000,Bangalore,India,Hybrid,Enterprise (5000+),Education,C++|Control Systems|Simulation|Research,11.8,76,16.9,9.4,2025,7,1,1,0,Mid ($100-150k)
AIJOB1307,Senior Data Scientist,Data Science,Lead (10+ yrs),9,Master's,261600.0,157000,218000,New York,USA,On-site,SME (51-500),Automotive,Leadership|Deep Learning|Causal Inference|Advanced Statistics|Problem Solving|Cloud|Communication,3.5,90,29.1,6.7,2025,11,1,0,0,Senior ($200-300k)
AIJOB1308,Prompt Engineer,AI Engineering,Entry (0-2 yrs),1,Bootcamp/Self-taught,129000.0,90000,200000,Seattle,USA,Hybrid,Enterprise (5000+),Healthcare,Python|Documentation|Testing|LLM APIs|NLP|Prompt Design|Cloud,9.6,82,16.1,7.2,2025,10,0,1,1,Mid ($100-150k)
AIJOB1309,Robotics Engineer (AI),Robotics,Lead (10+ yrs),8,PhD,125000.0,125000,240000,Beijing,China,Fully Remote,Enterprise (5000+),Manufacturing,Simulation|C++|Python|Computer Vision|Control Systems|Problem Solving,12.5,76,16.5,7.0,2026,1,1,1,0,Mid ($100-150k)
AIJOB1310,AI Compliance Manager,Governance,Lead (10+ yrs),10,Bootcamp/Self-taught,175000.0,100000,200000,London,UK,On-site,Enterprise (5000+),Manufacturing,EU AI Act|Documentation|Auditing|Legal Knowledge|Cloud|Research,14.0,68,13.8,7.1,2025,8,1,0,0,Upper-Mid ($150-200k)
AIJOB1311,AI Compliance Manager,Governance,Entry (0-2 yrs),3,Associate's,100000.0,100000,200000,Los Angeles,USA,Hybrid,SME (51-500),Research,EU AI Act|Documentation|Legal Knowledge|Auditing|Risk Management|Cloud|Statistics,10.4,68,12.3,7.0,2025,6,0,1,0,Entry (<$100k)
AIJOB1312,AI Agent Developer,AI Engineering,Mid (3-5 yrs),3,PhD,215000.0,155000,290000,Amsterdam,Netherlands,On-site,Mid-size (501-5000),Education,Tool Use|APIs|Python|AutoGen|SQL|Problem Solving|Agile,18.0,96,68.8,6.3,2026,2,0,0,1,Senior ($200-300k)
AIJOB1313,AI Business Analyst,Business,Entry (0-2 yrs),8,Bachelor's,96000.0,95000,180000,Singapore,Singapore,Fully Remote,Enterprise (5000+),Research,Communication|Data Visualization|Python|SQL|Business Analysis|Git|Statistics|Communication,15.9,78,11.9,7.6,2025,5,0,1,0,Entry (<$100k)
AIJOB1314,AI Ethics Officer,Governance,Entry (0-2 yrs),10,Associate's,110000.0,110000,210000,Zurich,Switzerland,Fully Remote,Enterprise (5000+),Healthcare,Communication|AI Policy|Risk Assessment|Ethics Frameworks|Research|Cloud|Leadership,8.2,72,14.3,6.5,2026,3,0,1,0,Mid ($100-150k)
AIJOB1315,AI Business Analyst,Business,Entry (0-2 yrs),7,PhD,95000.0,95000,180000,Singapore,Singapore,On-site,Startup (1-50),Research,Python|SQL|Business Analysis|Problem Solving,12.2,78,12.1,6.1,2025,8,0,0,0,Entry (<$100k)
AIJOB1316,Multimodal AI Engineer,AI Engineering,Lead (10+ yrs),3,Master's,360000.0,160000,300000,London,UK,Hybrid,Big Tech (FAANG+),Government,Python|PyTorch|Fine-tuning|APIs|Leadership,11.1,90,12.7,9.3,2025,10,1,1,0,Elite (>$300k)
AIJOB1317,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),9,Master's,246000.0,180000,312000,Berlin,Germany,Fully Remote,Enterprise (5000+),Research,PyTorch|Python|Distributed Systems|MLOps|System Design|Git|SQL,9.7,96,67.7,9.0,2026,1,1,1,0,Senior ($200-300k)
AIJOB1318,Data Engineer (AI),Data Engineering,Lead (10+ yrs),8,Bootcamp/Self-taught,264000.0,130000,220000,Seattle,USA,On-site,Big Tech (FAANG+),Consulting,Airflow|SQL|Python|Spark|dbt|Feature Stores|Git|Leadership,9.4,88,17.9,6.7,2026,2,1,0,0,Senior ($200-300k)
AIJOB1319,AI Compliance Manager,Governance,Entry (0-2 yrs),8,PhD,126000.0,100000,200000,Toronto,Canada,Fully Remote,Big Tech (FAANG+),Research,Risk Management|EU AI Act|Auditing|Documentation|Legal Knowledge|Problem Solving|SQL|Agile,15.9,68,6.9,6.6,2026,2,0,1,0,Mid ($100-150k)
AIJOB1320,AI Product Manager,Product,Entry (0-2 yrs),10,Bootcamp/Self-taught,151000.0,140000,260000,Singapore,Singapore,Fully Remote,Big Tech (FAANG+),Media,AI Literacy|Data Analysis|Stakeholder Mgmt|Product Strategy|Agile|Communication|Agile|Git,15.7,85,23.3,9.8,2026,1,0,1,0,Upper-Mid ($150-200k)
AIJOB1321,Computer Vision Engineer,AI Engineering,Senior (6-9 yrs),5,Master's,199000.0,145000,280000,Sydney,Australia,On-site,SME (51-500),Healthcare,OpenCV|Python|PyTorch|CNNs|CUDA|Communication|SQL|Git,5.2,87,16.8,6.7,2025,2,1,0,0,Upper-Mid ($150-200k)
AIJOB1322,MLOps Engineer,ML Operations,Mid (3-5 yrs),8,Master's,130000.0,130000,260000,Sydney,Australia,On-site,Startup (1-50),Automotive,Docker|Kubernetes|Python|MLflow|Monitoring|SQL,11.1,93,15.7,7.7,2025,12,0,0,0,Mid ($100-150k)
AIJOB1323,Data Scientist,Data Science,Lead (10+ yrs),4,PhD,234000.0,138000,195000,New York,USA,Fully Remote,Big Tech (FAANG+),Manufacturing,SQL|Scikit-learn|Data Visualization|ML Algorithms|Statistics|Agile,5.1,92,72.2,8.8,2025,10,1,1,0,Senior ($200-300k)
AIJOB1324,Data Scientist,Data Science,Senior (6-9 yrs),5,PhD,233000.0,138000,195000,Austin,USA,Hybrid,Enterprise (5000+),Consulting,ML Algorithms|Python|Data Visualization|Scikit-learn|Statistics|Cloud,7.3,92,16.3,9.4,2026,3,1,1,0,Senior ($200-300k)
AIJOB1325,Generative AI Engineer,AI Engineering,Mid (3-5 yrs),7,PhD,171000.0,150000,295000,Dubai,UAE,Hybrid,SME (51-500),Healthcare,Diffusion Models|LLMs|GenAI APIs|Leadership|Linux,14.3,95,51.4,9.5,2026,3,0,1,1,Upper-Mid ($150-200k)
AIJOB1326,LLM Engineer,AI Engineering,Lead (10+ yrs),3,Master's,160000.0,160000,300000,Beijing,China,On-site,Big Tech (FAANG+),Energy,RAG|Prompt Engineering|Python|Fine-tuning|Vector DBs|Statistics,7.6,98,61.3,9.5,2026,2,1,0,1,Upper-Mid ($150-200k)
AIJOB1327,AI Ethics Officer,Governance,Lead (10+ yrs),6,Bachelor's,220000.0,110000,210000,Austin,USA,Hybrid,SME (51-500),Energy,AI Policy|Research|Ethics Frameworks|Research|Agile|Statistics,9.3,72,25.1,8.1,2026,1,1,1,0,Senior ($200-300k)
